web-scraper-order,web-scraper-start-url,page,page-href,item,item-href,name,price,buylink,buylink-href,image-src,info-label,info
"1616030941-189386","https://pcpartpicker.com/products/memory/","","","G.Skill Ripjaws V Series 16 GB         (72)","https://pcpartpicker.com/product/qGqbt6/gskill-memory-f43200c16d16gvgb","G.Skill Ripjaws V Series 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/515YvBSBNkL.jpg","","Yes"
"1616030909-188965","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (0)","https://pcpartpicker.com/product/jbyqqs/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-memory-bl2k8g30c15u4r","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","Price / GB",""
"1616031763-196333","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (1)","https://pcpartpicker.com/product/PXbkcf/panram-memory-pud42400c158gnjr","Panram Ninja-V 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","","1.2 V"
"1616031367-193005","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Delta 8 GB         (0)","https://pcpartpicker.com/product/LqGj4D/team-delta-8gb-2-x-4gb-ddr4-2400-memory-tdtrd48g2400hc15adc01","Team Delta 8 GB (2 x 4 GB) DDR4-2400 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/00a8fe24b590951bbff98e1caf113cd8.256p.jpg","Form Factor",""
"1616031749-196209","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Avexir Raiden 16 GB         (0)","https://pcpartpicker.com/product/HGqbt6/avexir-memory-avd4u30001508g2rd","Avexir Raiden 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","2 x 8GB"
"1616031428-193603","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Crucial CT8G4WFD8213 8 GB         (0)","https://pcpartpicker.com/product/D8Z2FT/crucial-8gb-1-x-8gb-ddr4-2133-memory-ct8g4wfd8213","Crucial 8 GB (1 x 8 GB) DDR4-2133 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/5ec74a49184de82bd10933f07ad802fe.256p.jpg","CAS Latency",""
"1616031792-196561","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 16 GB         (0)","https://pcpartpicker.com/product/pHzZxr/panram-memory-pud3l1600c98g2njr","Panram Ninja Series 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616031184-192050","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team T-FORCE DARK Z 16 GB         (0)","https://pcpartpicker.com/product/v2mFf7/team-t-force-dark-z-16-gb-1-x-16-gb-ddr4-3000-memory-tdzgd416g3000hc16c01","Team T-FORCE DARK Z 16 GB (1 x 16 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/7fb8677b2d9d80ac08a5bb1f9ebdaad8.256p.jpg","","288-pin DIMM"
"1616030862-188381","https://pcpartpicker.com/products/memory/","","","Crucial CT4G4DFS824A 4 GB         (1)","https://pcpartpicker.com/product/y838TW/crucial-4gb-1-x-4gb-ddr4-2400-memory-ct4g4dfs824a","Crucial 4 GB (1 x 4 GB) DDR4-2400 CL17 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/1c1a330e97f77a0ca8c6209adc7804cd.256p.jpg","ECC / Registered",""
"1616030945-189429","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 32 GB         (20)","https://pcpartpicker.com/product/gCCFf7/crucial-ballistix-32-gb-2-x-16-gb-ddr4-3200-memory-bl2k16g32c16u4b","Crucial Ballistix 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","Manufacturer",""
"1616031154-191770","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4U162619BJDA 32 GB         (0)","https://pcpartpicker.com/product/Nm7p99/oloy-32-gb-2-x-16-gb-ddr4-2666-cl19-memory-md4u162619bjda","OLOy 32 GB (2 x 16 GB) DDR4-2666 CL19 Memory","","","","/static/forever/img/no-image.png","","19"
"1616031410-193422","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Flare X 64 GB         (0)","https://pcpartpicker.com/product/2vGj4D/gskill-flare-x-64gb-4-x-16gb-ddr4-2133-memory-f4-2133c15q-64gfxr","G.Skill Flare X 64 GB (4 x 16 GB) DDR4-2133 CL15 Memory","","","","","Part #",""
"1616030906-188934","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (1)","https://pcpartpicker.com/product/27TzK8/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3200-memory-cmw32gx4m2e3200c16","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/e508c7c5a301831579045f9fda179aac.256p.jpg","Color",""
"1616031010-190241","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 16 GB         (16)","https://pcpartpicker.com/product/zgpmP6/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-memory-cmw16gx4m2d3600c18w","Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","","Price / GB",""
"1616030904-188892","https://pcpartpicker.com/products/memory/","","","Corsair Dominator Platinum RGB 32 GB         (3)","https://pcpartpicker.com/product/kChmP6/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3600-cl18-memory-cmt32gx4m4c3600c18w","Corsair Dominator Platinum RGB 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory","$329.99","","","","",""
"1616031315-192590","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 4 GB         (0)","https://pcpartpicker.com/product/tFCD4D/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-bbg","ADATA XPG GAMMIX D10 4 GB (1 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031476-194046","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/G9rcCJ/geil-memory-glr48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","2 x 4GB"
"1616030943-189394","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance 16 GB         (90)","https://pcpartpicker.com/product/qdkD4D/corsair-memory-cmz16gx3m2a1600c10","Corsair Vengeance 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory","","Buy","https://pcpartpicker.com/mr/memoryc/qdkD4D","","",""
"1616031333-192731","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT102472BF160B 8 GB         (0)","https://pcpartpicker.com/product/zfm323/crucial-8gb-1-x-8gb-ddr3-1600-memory-ct102472bf160b","Crucial 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/34aed3501a5a5359ef4430b2efe3f104.256p.jpg","Color",""
"1616031217-192354","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Super Talent F24EB16GS 16 GB         (0)","https://pcpartpicker.com/product/TkNv6h/super-talent-16-gb-1-x-16-gb-ddr4-2400-memory-f24eb16gs","Super Talent 16 GB (1 x 16 GB) DDR4-2400 CL17 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/cd489d7edbdaf4ef053aeea45e4d1aca.256p.jpg","","F24EB16GS"
"1616030982-189891","https://pcpartpicker.com/products/memory/","","","Corsair Dominator Platinum 64 GB         (0)","https://pcpartpicker.com/product/CgtWGX/corsair-memory-cmd64gx4m4a2400c14","Corsair Dominator Platinum 64 GB (4 x 16 GB) DDR4-2400 CL15 Memory","","","","","Price / GB",""
"1616031221-192402","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL SUPER LUCE RGB SYNC 16 GB         (0)","https://pcpartpicker.com/product/n2smP6/geil-super-luce-rgb-sync-16-gb-2-x-8-gb-ddr4-4133-memory-gls416gb4133c19dc","GeIL SUPER LUCE RGB SYNC 16 GB (2 x 8 GB) DDR4-4133 CL19 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d497835bb504c96e64cf65db2f894458.256p.jpg","","Yes"
"1616031820-196794","https://pcpartpicker.com/products/memory/","72","https://pcpartpicker.com/products/memory/#page=72","Kingston KVR16LR11S8K4/16I 16 GB         (0)","https://pcpartpicker.com/product/MdmxFT/kingston-memory-kvr16lr11s8k416i","Kingston 16 GB (4 x 4 GB) Registered DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41tRdy8vzNL.jpg","","ECC / Registered"
"1616031335-192761","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT8G3ERSDD8186D 8 GB         (0)","https://pcpartpicker.com/product/8mCD4D/crucial-8gb-1-x-8gb-registered-ddr3-1866-memory-ct8g3ersdd8186d","Crucial 8 GB (1 x 8 GB) Registered DDR3-1866 CL13 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/9970c9a8433a7103be4e82873b534232.256p.jpg","","Green / Black"
"1616031761-196298","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","AMD R5 Entertainment 16 GB         (0)","https://pcpartpicker.com/product/vZZ2FT/amd-memory-r5316g1609u2k","AMD R5 Entertainment 16 GB (2 x 8 GB) DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41mQ61bEEaL.jpg","Form Factor",""
"1616030888-188699","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (48)","https://pcpartpicker.com/product/jjZ2FT/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3200-memory-cmk16gx4m2b3200c16w","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","Price / GB",""
"1616030927-189189","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 16 GB         (2)","https://pcpartpicker.com/product/bRvZxr/gskill-memory-f42133c15d16gis","G.Skill Aegis 16 GB (2 x 8 GB) DDR4-2133 CL15 Memory","$79.99","","","https://images-na.ssl-images-amazon.com/images/I/41eopavju9L.jpg","",""
"1616030852-188275","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 256 GB         (0)","https://pcpartpicker.com/product/jghmP6/gskill-trident-z-neo-256-gb-8-x-32-gb-ddr4-3600-memory-f4-3600c18q2-256gtzn","G.Skill Trident Z Neo 256 GB (8 x 32 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/1370f670e619950a35c6f024b55cd2c9.256p.jpg","","Silver / Black"
"1616030992-190013","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 16 GB         (75)","https://pcpartpicker.com/product/JgLwrH/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-f4-3600c16d-16gtznc","G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg","Voltage",""
"1616030923-189135","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (3)","https://pcpartpicker.com/product/68zkcf/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3600-memory-cmw32gx4m4c3600c18w","Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory","","Buy","https://pcpartpicker.com/mr/newegg/68zkcf","","",""
"1616031228-192463","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL SUPER LUCE RGB SYNC 16 GB         (0)","https://pcpartpicker.com/product/W9DJ7P/geil-super-luce-rgb-sync-16-gb-2-x-8-gb-ddr4-3600-memory-gls416gb3600c16adc","GeIL SUPER LUCE RGB SYNC 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d497835bb504c96e64cf65db2f894458.256p.jpg","","Non-ECC / Unbuffered"
"1616031168-191900","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Thermaltake TOUGHPOWER 16 GB         (0)","https://pcpartpicker.com/product/k3NgXL/thermaltake-toughpower-16-gb-2-x-8-gb-ddr4-4266-memory-r017d408gx2-4266c19a","Thermaltake TOUGHPOWER 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory","","","","/static/forever/img/no-image.png","","2 x 8GB"
"1616031205-192241","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4MU081G83015D 16 GB         (0)","https://pcpartpicker.com/product/XFBTwP/oloy-16-gb-2-x-8-gb-ddr4-3000-memory-md4mu081g83015d","OLOy 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/c36977b0be1af68a029233c1548ff90d.256p.jpg","Color",""
"1616031412-193452","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Flare X 32 GB         (0)","https://pcpartpicker.com/product/j6fmP6/gskill-flare-x-32gb-2-x-16gb-ddr4-2133-memory-f4-2133c15d-32gfxr","G.Skill Flare X 32 GB (2 x 16 GB) DDR4-2133 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/453a147a45e339e301562665e7edec71.256p.jpg","ECC / Registered",""
"1616030969-189727","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (6)","https://pcpartpicker.com/product/rWmFf7/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4w","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","Heat Spreader",""
"1616031501-194271","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Ripjaws V Series 32 GB         (0)","https://pcpartpicker.com/product/wv38TW/gskill-memory-f43466c16q32gvk","G.Skill Ripjaws V Series 32 GB (4 x 8 GB) DDR4-3466 CL16 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51r-SV47tpL.jpg","","Non-ECC / Unbuffered"
"1616030939-189346","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (7)","https://pcpartpicker.com/product/xn848d/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3600-memory-cmw32gx4m2d3600c18","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","","","","","Timing",""
"1616031829-196859","https://pcpartpicker.com/products/memory/","72","https://pcpartpicker.com/products/memory/#page=72","Kingston KVR16LR11S4K3/24 24 GB         (0)","https://pcpartpicker.com/product/cvWrxr/kingston-memory-kvr16lr11s4k324","Kingston 24 GB (3 x 8 GB) Registered DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41YNy-EzPTL.jpg","Modules",""
"1616030866-188437","https://pcpartpicker.com/products/memory/","","","Team T-FORCE VULCAN Z 16 GB         (21)","https://pcpartpicker.com/product/6wGxFT/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3000-memory-tlzgd416g3000hc16cdc01","Team T-FORCE VULCAN Z 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/e34fd6fab366ca03f96fcd702939a2ab.256p.jpg","Heat Spreader",""
"1616030978-189833","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (261)","https://pcpartpicker.com/product/MYH48d/corsair-memory-cmk16gx4m2b3000c15","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","Price / GB",""
"1616031792-196560","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 16 GB         (0)","https://pcpartpicker.com/product/pHzZxr/panram-memory-pud3l1600c98g2njr","Panram Ninja Series 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616031576-194713","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Mushkin Essentials 8 GB         (0)","https://pcpartpicker.com/product/vbKhP6/mushkin-memory-mes3u1609m8g","Mushkin Essentials 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","","9"
"1616031132-191559","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 4 GB         (0)","https://pcpartpicker.com/product/2ZRYcf/apacer-au-4-gb-1-x-4-gb-ddr4-2133-cl15-memory-au04ggb13cdtbgh","Apacer AU 4 GB (1 x 4 GB) DDR4-2133 CL15 Memory","","","","https://m.media-amazon.com/images/I/41+Xd58GY8L.jpg","CAS Latency",""
"1616031627-195146","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER LUCE 16 GB         (0)","https://pcpartpicker.com/product/dFgPxr/geil-memory-glwr416gb2800c16dc","GeIL SUPER LUCE 16 GB (2 x 8 GB) DDR4-2800 CL16 Memory","","","","/static/forever/img/no-image.png","Heat Spreader",""
"1616031414-193484","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Flare X 32 GB         (0)","https://pcpartpicker.com/product/zJdFf7/gskill-flare-x-32gb-2-x-16gb-ddr4-2133-memory-f4-2133c15d-32gfx","G.Skill Flare X 32 GB (2 x 16 GB) DDR4-2133 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/4aae2f66c00e251dd363fd16c850b3eb.256p.jpg","","15-15-15-36"
"1616031376-193109","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Night Hawk RGB 16 GB         (0)","https://pcpartpicker.com/product/wfwqqs/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-2666-memory-tf2d416g2666hc15bdc01","Team Night Hawk RGB 16 GB (2 x 8 GB) DDR4-2666 CL15 Memory","","","","/static/forever/img/no-image.png","","1.2 V"
"1616031045-190689","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 16 GB         (321)","https://pcpartpicker.com/product/ybrcCJ/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzr","G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","https://images-eu.ssl-images-amazon.com/images/I/41SYlOnZ4qL.jpg","","Non-ECC / Unbuffered"
"1616031768-196357","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 32 GB         (0)","https://pcpartpicker.com/product/d9Nypg/panram-memory-pud42400c158g4njr","Panram Ninja-V 32 GB (4 x 8 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","Part #",""
"1616031219-192368","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT8G4RFD8266 8 GB         (0)","https://pcpartpicker.com/product/sDRzK8/crucial-8-gb-1-x-8-gb-registered-ddr4-2666-memory-ct8g4rfd8266","Crucial 8 GB (1 x 8 GB) Registered DDR4-2666 CL19 Memory","","","","","CAS Latency",""
"1616031148-191706","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 16 GB         (0)","https://pcpartpicker.com/product/Zjytt6/apacer-au-16-gb-1-x-16-gb-ddr4-2400-cl17-memory-au16ggb24ceybgh","Apacer AU 16 GB (1 x 16 GB) DDR4-2400 CL17 Memory","","","","https://m.media-amazon.com/images/I/31W2C8aGNQL.jpg","","1 x 16GB"
"1616031608-194983","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/Jk98TW/panram-memory-pud43000c164g4njk","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","CAS Latency",""
